Date,Rate,High (est),Low (est)
2000-08-21,0.903492,0.0,0.0
2000-08-18,0.91032,0.92111,0.89966
2000-08-17,0.916362,0.0,0.0
2000-08-16,0.914383,0.92456,0.90432
2000-08-15,0.910179,0.0,0.0
2000-08-14,0.90453,0.0,0.0
2000-08-11,0.904736,0.91566,0.89395
2000-08-10,0.904997,0.91529,0.89482
2000-08-09,0.900482,0.0,0.0
2000-08-08,0.904443,0.91441,0.89458
2000-08-07,0.908154,0.91852,0.89791
2000-08-04,0.907064,0.91737,0.89688
2000-08-03,0.909287,0.0,0.0
2000-08-02,0.913776,0.92508,0.90261
2000-08-01,0.918926,0.9297,0.90828
2000-07-31,0.926018,0.93731,0.91486
2000-07-28,0.927115,0.93753,0.91682
2000-07-27,0.936392,0.0,0.0
2000-07-26,0.940593,0.0,0.0
2000-07-25,0.936265,0.94726,0.9254
2000-07-24,0.934422,0.94592,0.92306
2000-07-21,0.935799,0.94749,0.92426
2000-07-20,0.929747,0.0,0.0
2000-07-19,0.925083,0.93597,0.91432
2000-07-18,0.929905,0.94046,0.91947
2000-07-17,0.936852,0.0,0.0
2000-07-14,0.937552,0.9483,0.92692
2000-07-13,0.939116,0.95023,0.92813
2000-07-12,0.946051,0.95753,0.93471
2000-07-11,0.953848,0.0,0.0
2000-07-10,0.952244,0.0,0.0
2000-07-07,0.948578,0.9602,0.93709
2000-07-06,0.951584,0.0,0.0
2000-07-05,0.952326,0.96306,0.94171
2000-07-04,0.951391,0.0,0.0
2000-07-03,0.95185,0.0,0.0
2000-06-30,0.952757,0.96331,0.94232
2000-06-29,0.948263,0.0,0.0
2000-06-28,0.944032,0.95474,0.93345
2000-06-27,0.942858,0.95435,0.93151
2000-06-26,0.93668,0.0,0.0
2000-06-23,0.936593,0.0,0.0
2000-06-22,0.940212,0.95195,0.92861
2000-06-21,0.949793,0.96073,0.93898
2000-06-20,0.956997,0.96846,0.94567
2000-06-19,0.960764,0.97164,0.95001
2000-06-16,0.961264,0.0,0.0
2000-06-15,0.955462,0.0,0.0
2000-06-14,0.959029,0.0,0.0
2000-06-13,0.958003,0.96996,0.94619
2000-06-12,0.953036,0.96426,0.94195
2000-06-09,0.954385,0.96598,0.94293
2000-06-08,0.958709,0.0,0.0
2000-06-07,0.958963,0.97007,0.94798
2000-06-06,0.951773,0.0,0.0
2000-06-05,0.946626,0.9577,0.93568
2000-06-02,0.939455,0.95052,0.92851
2000-06-01,0.933779,0.94505,0.92264
2000-05-31,0.934647,0.94537,0.92405
2000-05-30,0.928731,0.94005,0.91755
2000-05-29,0.928322,0.93974,0.91704
2000-05-26,0.924058,0.93466,0.91358
2000-05-25,0.909573,0.0,0.0
2000-05-24,0.906052,0.91728,0.89496
2000-05-23,0.905187,0.0,0.0
2000-05-22,0.901509,0.91239,0.89076
2000-05-19,0.897272,0.90818,0.8865
2000-05-18,0.894062,0.90415,0.88409
2000-05-17,0.897349,0.90745,0.88736
2000-05-16,0.90576,0.0,0.0
2000-05-15,0.914285,0.9248,0.90389
2000-05-12,0.912981,0.92433,0.90177
2000-05-11,0.903521,0.91372,0.89343
2000-05-10,0.90713,0.0,0.0
2000-05-09,0.904308,0.91522,0.89352
2000-05-08,0.898307,0.90881,0.88793
2000-05-05,0.895089,0.90554,0.88476
2000-05-04,0.892052,0.90314,0.8811
2000-05-03,0.89995,0.9109,0.88913
2000-05-02,0.911481,0.0,0.0
2000-05-01,0.91416,0.92521,0.90324
2000-04-28,0.910697,0.92118,0.90034
2000-04-27,0.915144,0.0,0.0
2000-04-26,0.922687,0.93305,0.91244
2000-04-25,0.927806,0.0,0.0
2000-04-24,0.938464,0.94992,0.92715
2000-04-21,0.938475,0.94914,0.92793
2000-04-20,0.939434,0.95058,0.92842
2000-04-19,0.943189,0.95379,0.9327
2000-04-18,0.949132,0.0,0.0
2000-04-17,0.955751,0.0,0.0
2000-04-14,0.958366,0.0,0.0
2000-04-13,0.956118,0.0,0.0
2000-04-12,0.958654,0.0,0.0
2000-04-11,0.960309,0.97194,0.94881
2000-04-10,0.959412,0.97043,0.94852
2000-04-07,0.95598,0.96697,0.94511
2000-04-06,0.960382,0.97182,0.94908
2000-04-05,0.963158,0.0,0.0
2000-04-04,0.960597,0.97163,0.94969
2000-04-03,0.956766,0.96759,0.94606
2000-03-31,0.957475,0.96805,0.94702
2000-03-30,0.95739,0.96874,0.94617
2000-03-29,0.9546,0.966,0.94333
2000-03-28,0.962999,0.97384,0.95228
2000-03-27,0.970135,0.0,0.0
2000-03-24,0.975322,0.98688,0.9639
2000-03-23,0.967438,0.97827,0.95673
2000-03-22,0.962031,0.97404,0.95017
2000-03-21,0.96773,0.9792,0.95639
2000-03-20,0.972878,0.98392,0.96196
2000-03-17,0.971844,0.0,0.0
2000-03-16,0.970434,0.98241,0.9586
2000-03-15,0.968108,0.0,0.0
2000-03-14,0.966559,0.97792,0.95533
2000-03-13,0.964203,0.0,0.0
2000-03-10,0.964792,0.97652,0.9532
2000-03-09,0.964389,0.0,0.0
2000-03-08,0.960511,0.9719,0.94926
2000-03-07,0.959183,0.0,0.0
2000-03-06,0.959191,0.0,0.0
2000-03-03,0.961331,0.97325,0.94956
2000-03-02,0.967955,0.0,0.0
2000-03-01,0.970006,0.98096,0.95918
2000-02-29,0.967545,0.97923,0.956
2000-02-28,0.973053,0.0,0.0
2000-02-25,0.981977,0.0,0.0
2000-02-24,0.997027,0.0,0.0
2000-02-23,1.00317,1.0152,0.99126
2000-02-22,0.997588,1.0095,0.98583
2000-02-21,0.986712,0.99779,0.97575
2000-02-18,0.986404,0.0,0.0
2000-02-17,0.987336,0.0,0.0
2000-02-16,0.984534,0.99557,0.97362
2000-02-15,0.980891,0.0,0.0
2000-02-14,0.98315,0.0,0.0
2000-02-11,0.986952,0.99897,0.97508
2000-02-10,0.987722,1.0,0.97559
2000-02-09,0.990904,1.0032,0.97879
2000-02-08,0.984113,0.0,0.0
2000-02-07,0.981143,0.99259,0.96982
2000-02-04,0.985731,0.0,0.0
2000-02-03,0.985417,0.99747,0.97351
2000-02-02,0.974671,0.98574,0.96373
2000-02-01,0.971452,0.0,0.0
2000-01-31,0.972876,0.0,0.0
2000-01-28,0.981084,0.99224,0.97005
2000-01-27,0.993113,1.0053,0.98104
2000-01-26,1.00171,1.0129,0.99063
2000-01-25,1.00321,1.0155,0.99107
2000-01-24,1.00751,1.0188,0.99631
2000-01-21,1.01221,1.024,1.0006
2000-01-20,1.0155,1.0267,1.0044
2000-01-19,1.01276,0.0,0.0
2000-01-18,1.01264,1.0245,1.0009
2000-01-17,1.01254,1.0247,1.0005
2000-01-14,1.01859,1.0302,1.0071
2000-01-13,1.02772,0.0,0.0
2000-01-12,1.03173,1.0443,1.0193
2000-01-11,1.03041,1.0418,1.0191
2000-01-10,1.02693,1.0384,1.0156
2000-01-07,1.03019,1.0427,1.0178
2000-01-06,1.03195,0.0,0.0
2000-01-05,1.03169,0.0,0.0
2000-01-04,1.02891,0.0,0.0
2000-01-03,1.01876,0.0,0.0
1999-12-31,1.00629,0.0,0.0
1999-12-30,1.00534,0.0,0.0
1999-12-29,1.00534,1.0165,0.99426
1999-12-28,1.00908,1.0216,0.99669
1999-12-27,1.01339,1.0254,1.0016
1999-12-24,1.01374,0.0,0.0
1999-12-23,1.0119,0.0,0.0
1999-12-22,1.00904,1.0215,0.99671
1999-12-21,1.00884,0.0,0.0
1999-12-20,1.00907,1.021,0.99731
1999-12-17,1.0133,0.0,0.0
1999-12-16,1.01915,0.0,0.0
1999-12-15,1.01081,1.0231,0.99869
1999-12-14,1.00474,1.016,0.99357
1999-12-13,1.00908,1.0204,0.99785
1999-12-10,1.01425,0.0,0.0
1999-12-09,1.0175,1.0292,1.0059
1999-12-08,1.02287,1.0345,1.0114
1999-12-07,1.02416,1.0362,1.0123
1999-12-06,1.015,0.0,0.0
1999-12-03,1.00221,1.014,0.99054
1999-12-02,1.00324,1.0158,0.99086
1999-12-01,1.00746,0.0,0.0
1999-11-30,1.00932,1.0218,0.99695
1999-11-29,1.01179,1.0244,0.99937
1999-11-26,1.01599,0.0,0.0
1999-11-25,1.01602,1.0275,1.0047
1999-11-24,1.02079,1.0333,1.0084
1999-11-23,1.02648,0.0,0.0
1999-11-22,1.03068,1.0424,1.0191
1999-11-19,1.0298,1.0423,1.0174
1999-11-18,1.03442,0.0,0.0
1999-11-17,1.04029,1.0527,1.028
1999-11-16,1.03799,0.0,0.0
1999-11-15,1.033,1.0448,1.0213
1999-11-12,1.0335,0.0,0.0
1999-11-11,1.03815,1.0502,1.0262
1999-11-10,1.04123,0.0,0.0
1999-11-09,1.04064,0.0,0.0
1999-11-08,1.04,1.0525,1.0276
1999-11-05,1.04293,0.0,0.0
1999-11-04,1.04293,0.0,0.0
1999-11-03,1.04896,1.0621,1.036
1999-11-02,1.05068,0.0,0.0
1999-11-01,1.05501,1.0675,1.0427
1999-10-29,1.05713,0.0,0.0
1999-10-28,1.05141,1.0637,1.0392
1999-10-27,1.05385,0.0,0.0
1999-10-26,1.05964,1.0728,1.0466
1999-10-25,1.06829,1.0811,1.0556
1999-10-22,1.0771,1.0902,1.0641
1999-10-21,1.07804,0.0,0.0
1999-10-20,1.07814,0.0,0.0
1999-10-19,1.07959,1.0928,1.0666
1999-10-18,1.08466,0.0,0.0
1999-10-15,1.08325,0.0,0.0
1999-10-14,1.07784,1.091,1.0648
1999-10-13,1.07305,0.0,0.0
1999-10-12,1.06539,0.0,0.0
1999-10-11,1.06449,1.0778,1.0514
1999-10-08,1.06852,0.0,0.0
1999-10-07,1.07195,0.0,0.0
1999-10-06,1.07138,0.0,0.0
1999-10-05,1.07021,1.0823,1.0583
1999-10-04,1.07213,1.0839,1.0604
1999-10-01,1.06967,0.0,0.0
1999-09-30,1.0617,1.0741,1.0494
1999-09-29,1.05254,0.0,0.0
1999-09-28,1.04694,1.06,1.034
1999-09-27,1.04572,1.0576,1.034
1999-09-24,1.04648,1.0595,1.0336
1999-09-23,1.04671,1.0589,1.0346
1999-09-22,1.04755,1.06,1.0352
1999-09-21,1.04185,1.0538,1.0301
1999-09-20,1.04075,0.0,0.0
1999-09-17,1.03959,1.0514,1.0279
1999-09-16,1.03826,0.0,0.0
1999-09-15,1.03594,1.0477,1.0243
1999-09-14,1.03646,1.0483,1.0247
1999-09-13,1.04257,0.0,0.0
1999-09-10,1.05491,0.0,0.0
1999-09-09,1.0597,0.0,0.0
1999-09-08,1.05889,1.0714,1.0465
1999-09-07,1.05771,1.0699,1.0457
1999-09-06,1.06283,1.0757,1.0501
